x,y
0.0,-1.5
1.516692635972724e-7,-1.5000000033225969
6.066840166711548e-7,-1.5000000133342257
1.3650547308699259e-6,-1.5000000301002272
2.426791984309949e-6,-1.5000000536858247
3.7919064617178758e-6,-1.500000084156121
5.460408954572391e-6,-1.500000121576101
7.43231036124549e-6,-1.5000001660106295
9.707621687143304e-6,-1.5000002175244522
1.2286354044846433e-5,-1.5000002761821942
1.5168518654249822e-5,-1.5000003420483607
1.835412684270216e-5,-1.5000004151873367
2.1843190045144776e-5,-1.5000004956633857
2.563571980425008e-5,-1.50000058354065
2.9731727770559478e-5,-1.500000678883151
3.4131225702620834e-5,-1.5000007817547876
3.883422546712543e-5,-1.5000008922193373
4.3840739039044385e-5,-1.5000010103404544
4.9150778501764575e-5,-1.5000011361816723
5.4764356047224126e-5,-1.5000012698063996
6.06814839760473e-5,-1.5000014112779223
6.69021746976789e-5,-1.5000015606594035
7.342644073051816e-5,-1.5000017180138812
8.025429470205213e-5,-1.5000018834042699
8.738574934898842e-5,-1.5000020568933599
9.482081751738768e-5,-1.500002238543816
0.00010255951216279513,-1.5000024284181788
0.00011060184635037201,-1.5000026265788629
0.00011894783325502613,-1.5000028330881572
0.00012759748616154209,-1.5000030480082247
0.00013655081846471073,-1.5000032714011016
0.0001458078436694583,-1.5000035033286987
0.00015536857539097488,-1.5000037438527984
0.0001652330273548423,-1.5000039930350564
0.00017540121339716156,-1.5000042509370008
0.00018587314746467928,-1.5000045176200318
0.00019664884361491429,-1.500004793145422
0.00020772831601628306,-1.5000050775743132
0.00021911157894822473,-1.500005370967721
0.00023079864680132555,-1.5000056733865306
0.00024278953407744276,-1.5000059848914973
0.00025508425538982787,-1.5000063055432464
0.0002676828254632492,-1.500006635402274
0.0002805852591341141,-1.5000069745289448
0.0002937915713505904,-1.500007322983493
0.0003073017771727268,-1.5000076808260214
0.00032111589177257366,-1.5000080481165017
0.0003352339304343025,-1.500008424914773
0.0003496559085543246,-1.500008811280543
0.0003643818416414096,-1.500009207273386
0.0003794117453168033,-1.5000096129527436
0.00039474563531434443,-1.500010028377925
0.0004103835274805815,-1.5000104536081054
0.0004263254377748881,-1.5000108887023256
0.0004425713822695783,-1.5000113337194925
0.00045912137715002106,-1.5000117887183786
0.00047597543871475415,-1.5000122537576206
0.0004931335833755972,-1.5000127288957212
0.000510595827657764,-1.500013214191047
0.000528362188199975,-1.5000137097018282
0.0005464326817545674,-1.5000142154861587
0.0005648073251876068,-1.500014731601996
0.0005834861354789956,-1.5000152581071606
0.0006024691297225836,-1.5000157950593354
0.000621756325126275,-1.5000163425160655
0.0006413477390121368,-1.5000169005347581
0.0006612433888165056,-1.5000174691726817
0.0006814432920900945,-1.5000180484869667
0.0007019474664980979,-1.5000186385346035
0.0007227559298202961,-1.5000192393724427
0.0007438686999511605,-1.5000198510571958
0.0007652857948999563,-1.5000204736454337
0.000787007232790845,-1.5000211071935865
0.0008090330318629872,-1.5000217517579435
0.0008313632104706425,-1.5000224073946529
0.0008539977870832716,-1.5000230741597207
0.0008769367802856345,-1.5000237521090105
0.0009001802087778905,-1.500024441298244
0.0009237280913756955,-1.500025141783
0.0009475804470103004,-1.5000258536187137
0.0009717372947286474,-1.5000265768606769
0.0009961986536934657,-1.5000273115640377
0.0010209645431833664,-1.5000280577837994
0.0010460349825929382,-1.5000288155748207
0.0010714099914328394,-1.5000295849918155
0.0010970895893298912,-1.500030366089352
0.0011230737960271694,-1.5000311589218522
0.0011493626313840977,-1.500031963543592
0.0011759561153765346,-1.500032780008701
0.0012028542680968656,-1.5000336083711614
0.0012300571097540916,-1.5000344486848076
0.0012575646606739154,-1.5000353010033272
0.001285376941298831,-1.5000361653802587
0.0013134939721882078,-1.5000370418689926
0.0013419157740183771,-1.5000379305227702
0.0013706423675827173,-1.500038831394683
0.0013996737737917374,-1.5000397445376739
0.0014290100136731582,-1.5000406700045341
0.0014586511083719974,-1.5000416078479055
0.0014885970791506488,-1.5000425581202788
0.0015188479473889635,-1.500043520873992
0.0015494037345843289,-1.5000444961612334
0.0015802644623517474,-1.5000454840340374
0.0016114301524239156,-1.5000464845442871
0.001642900826651299,-1.5000474977437122
0.00167467650700221,-1.5000485236838885
0.0017067572155628813,-1.5000495624162389
0.0017391429745375413,-1.5000506139920318
0.0017718338062484881,-1.5000516784623803
0.0018048297331361605,-1.5000527558782435
0.0018381307777592094,-1.5000538462904247
0.0018717369627945703,-1.5000549497495712
0.0019056483110375315,-1.5000560663061742
0.0019398648454018027,-1.500057196010568
0.0019743865889195844,-1.5000583389129305
0.002009213564741633,-1.500059495063281
0.0020443457961373296,-1.5000606645114825
0.002079783306494741,-1.5000618473072382
0.002115526119320688,-1.5000630435000926
0.002151574258240805,-1.5000642531394324
0.0021879277469996055,-1.5000654762744836
0.00222458660946054,-1.5000667129543122
0.0022615508696060592,-1.500067963227824
0.0022988205515376715,-1.500069227143764
0.002336395679476003,-1.5000705047507161
0.0023742762777608523,-1.5000717960971017
0.00241246237085125,-1.5000731012311808
0.002450953983325512,-1.50007442020105
0.002489751139881293,-1.500075753054644
0.002528853865335645,-1.5000770998397335
0.002568262184625063,-1.5000784606039248
0.00260797612280554,-1.5000798353946607
0.0026479957050526176,-1.5000812242592187
0.0026883209566614347,-1.500082627244711
0.002728951903046774,-1.500084044398085
0.0027698885697431137,-1.5000854757661215
0.0028111309824046687,-1.5000869213954349
0.002852679166805439,-1.5000883813324721
0.0028945331488392546,-1.500089855623513
0.0029366929545198137,-1.5000913443146697
0.0029791586099807326,-1.5000928474518862
0.0030219301414755794,-1.5000943650809375
0.003065007575377917,-1.500095897247429
0.0031083909381813437,-1.5000974439967971
0.0031520802564995267,-1.5000990053743075
0.0031960755570662443,-1.5001005814250568
0.0032403768667354158,-1.5001021721939685
0.0032849842124811407,-1.5001037777257962
0.003329897621397729,-1.500105398065121
0.0033751171206997358,-1.5001070332563518
0.003420642737721991,-1.5001086833437245
0.003466474499919631,-1.5001103483713019
0.0035126124348681263,-1.5001120283829728
0.0035590565702633106,-1.5001137234224522
0.003605806933921405,-1.5001154335332798
0.003652863553779046,-1.500117158758821
0.0037002264578933123,-1.5001188991422651
0.003747895674441742,-1.5001206547266255
0.00379587123172236,-1.5001224255547392
0.003844153158153698,-1.500124211669266
0.0038927414822748116,-1.5001260131126875
0.003941636232745302,-1.500127829927309
0.003990837438345337,-1.5001296621552567
0.004040345127975659,-1.5001315098384773
0.004090159330657604,-1.5001333730187383
0.0041402800755331185,-1.5001352517376287
0.00419070739186477,-1.5001371460365556
0.0042414413090357565,-1.5001390559567462
0.004292481856549924,-1.5001409815392464
0.004343829064031765,-1.5001429228249201
0.004395482961226438,-1.5001448798544492
0.004447443577999768,-1.5001468526683326
0.004499710944338254,-1.5001488413068864
0.004552285090349067,-1.5001508458102433
0.004605166046260068,-1.500152866218351
0.004658353842419791,-1.5001549025709728
0.004711848509297465,-1.500156954907688
0.004765650077482991,-1.5001590232678892
0.004819758577686962,-1.500161107690783
0.004874174040740641,-1.50016320821539
0.00492889649759597,-1.5001653248805429
0.004983925979325558,-1.5001674577248878
0.005039262517122678,-1.500169606786882
0.005094906142301254,-1.500171772104795
0.005150856886295856,-1.5001739537167063
0.005207114780661687,-1.500176151660507
0.005263679857074575,-1.5001783659738974
0.005320552147330955,-1.500180596694388
0.005377731683347856,-1.5001828438592975
0.005435218497162887,-1.500185107505753
0.005493012620934218,-1.5001873876706908
0.005551114086940562,-1.5001896843908533
0.0056095229275811564,-1.5001919977027902
0.005668239175375739,-1.500194327642859
0.005727262862964532,-1.5001966742472221
0.00578659402310821,-1.5001990375518466
0.0058462326886878765,-1.5002014175925058
0.005906178892705047,-1.5002038144047776
0.005966432668281611,-1.5002062280240427
0.006026994048659803,-1.5002086584854863
0.00608786306720218,-1.500211105824096
0.006149039757391584,-1.500213570074662
0.006210524152831106,-1.5002160512717764
0.006272316287244058,-1.5002185494498326
0.006334416194473935,-1.5002210646430245
0.006396823908484377,-1.500223596885348
0.006459539463359129,-1.5002261462105968
0.006522562893302001,-1.5002287126523652
0.006585894232636833,-1.5002312962440463
0.0066495335158074384,-1.5002338970188305
0.006713480777377576,-1.5002365150097072
0.006777736052030896,-1.5002391502494625
0.006842299374570887,-1.5002418027706796
0.006907170779920842,-1.5002444726057373
0.006972350303123793,-1.5002471597868103
0.007037837979342471,-1.5002498643458693
0.007103633843859248,-1.5002525863146783
0.007169737932076085,-1.5002553257247966
0.007236150279514474,-1.5002580826075764
0.007302870921815381,-1.5002608569941636
0.0073698998947391925,-1.5002636489154957
0.007437237234165646,-1.5002664584023035
0.007504882976093778,-1.5002692854851085
0.007572837156641854,-1.5002721301942232
0.007641099812047309,-1.5002749925597505
0.007709670978666676,-1.5002778726115835
0.0077785506929755254,-1.5002807703794043
0.00784773899156839,-1.5002836858926845
0.007917235911158699,-1.5002866191806832
0.007987041488578704,-1.5002895702724475
0.008057155760779403,-1.500292539196812
0.008127578764830475,-1.500295525982398
0.008198310537920188,-1.500298530657613
0.008269351117355338,-1.5003015532506494
0.008340700540561158,-1.5003045937894857
0.008412358845081234,-1.500307652301884
0.008484326068577441,-1.5003107288153905
0.008556602248829837,-1.5003138233573359
0.008629187423736593,-1.5003169359548332
0.008702081631313899,-1.5003200666347773
0.008775284909695875,-1.5003232154238457
0.008848797297134484,-1.5003263823484967
0.008922618831999435,-1.5003295674349693
0.0089967495527781,-1.5003327707092828
0.0090711894980754,-1.5003359921972366
0.009145938706613732,-1.5003392319244082
0.009220997217232851,-1.500342489916155
0.009296365068889787,-1.500345766197612
0.00937204230065873,-1.5003490607936905
0.009448028951730934,-1.5003523737290794
0.009524325061414613,-1.500355705028245
0.009600930669134833,-1.5003590547154275
0.009677845814433402,-1.500362422814644
0.009755070536968767,-1.5003658093496852
0.0098326048765159,-1.500369214344117
0.00991044887296618,-1.500372637821278
0.009988602566327292,-1.5003760798042804
0.0100670659967231,-1.5003795403160085
0.010145839204393528,-1.5003830193791183
0.010224922229694454,-1.500386517016038
0.010304315113097578,-1.5003900332489664
0.010384017895190306,-1.500393568099872
0.010464030616675625,-1.5003971215904932
0.010544353318371967,-1.5004006937423378
0.010624986041213104,-1.500404284576682
0.010705928826247999,-1.5004078941145707
0.010787181714640683,-1.500411522376815
0.010868744747670125,-1.5004151693839936
0.010950617966730095,-1.5004188351564514
0.011032801413329034,-1.5004225197142993
0.011115295129089903,-1.5004262230774132
0.01119809915575006,-1.5004299452654342
0.011281213535161117,-1.5004336862977667
0.011364638309288784,-1.500437446193579
0.01144837352021274,-1.5004412249718018
0.01153241921012649,-1.5004450226511294
0.0116167754213372,-1.5004488392500173
0.01170144219626556,-1.500452674786682
0.01178641957744564,-1.5004565292791006
0.011871707607524718,-1.500460402745011
0.01195730632926315,-1.5004642952019107
0.012043215785534193,-1.5004682066670558
0.012129436019323859,-1.50047213715746
0.012215967073730754,-1.5004760866898967
0.012302808991965909,-1.5004800552808946
0.012389961817352633,-1.500484042946741
0.012477425593326343,-1.500488049703478
0.012565200363434387,-1.5004920755669042
0.012653286171335884,-1.5004961205525726
0.012741683060801558,-1.5005001846757906
0.012830391075713564,-1.50050426795162
0.01291941026006531,-1.5005083703948754
0.013008740657961293,-1.5005124920201245
0.013098382313616909,-1.5005166328416868
0.013188335271358282,-1.5005207928736337
0.01327859957562209,-1.500524972129788
0.013369175270955368,-1.5005291706237214
0.013460062402015338,-1.5005333883687568
0.013551261013569212,-1.500537625377967
0.01364277115049402,-1.5005418816641718
0.013734592857776404,-1.5005461572399401
0.013826726180512443,-1.5005504521175876
0.013919171163907444,-1.5005547663091787
0.014011927853275765,-1.5005590998265226
0.014104996294040606,-1.5005634526811746
0.014198376531733812,-1.5005678248844356
0.014292068611995692,-1.5005722164473512
0.014386072580574779,-1.500576627380711
0.01448038848332767,-1.5005810576950485
0.014575016366218795,-1.5005855074006398
0.01466995627532022,-1.5005899765075035
0.014765208256811421,-1.5005944650253993
0.0148607723569791,-1.5005989729638296
0.014956648622216955,-1.5006035003320357
0.015052837099025477,-1.500608047139001
0.01514933783401172,-1.5006126133934465
0.015246150873889093,-1.5006171991038335
0.01534327626547714,-1.5006218042783603
0.015440714055701318,-1.5006264289249642
0.015538464291592767,-1.5006310730513193
0.0156365270202881,-1.5006357366648362
0.01573490228902916,-1.5006404197726615
0.015833590145162803,-1.5006451223816777
0.015932590636140657,-1.5006498444985017
0.016031903809518914,-1.5006545861294849
0.016131529712958056,-1.500659347280712
0.01623146839422264,-1.5006641279580013
0.016331719901181076,-1.5006689281669041
0.016432284281805366,-1.5006737479127024
0.016533161584170862,-1.500678587200411
0.016634351856456026,-1.5006834460347749
0.016735855146942216,-1.5006883244202696
