x,y
0.0,0.0
0.0019839680163536697,0.0029879639520485786
0.003967936515598899,0.005939928338409823
0.005951905980627244,0.008856038026551293
0.007935876894330264,0.011736437883940538
0.00991984973959952,0.014581272778045114
0.011903824999326568,0.01739068757633258
0.013887803156402966,0.020164827146270485
0.015871784693720276,0.022903836355326383
0.017855770094170054,0.025607860070967835
0.01983975984064385,0.02827704316066239
0.021823754416033247,0.030911530491877608
0.023807754303229775,0.03351146693208104
0.025791759985125007,0.03607699734874023
0.027775771944610506,0.03860826660932276
0.029759790664577818,0.04110541958129616
0.03174381662791851,0.04356860113212799
0.033727850317524136,0.04599795612928581
0.03571189221628626,0.04839362944023718
0.03769594280709644,0.05075576593244964
0.03968000257284623,0.053084510473390745
0.04166407199642719,0.055380007930528066
0.043648151560730875,0.057642403171329154
0.04563224174864884,0.05987184106326153
0.04761634304307266,0.062068466473792806
0.0496004559268939,0.0642324242703905
0.05158458088300408,0.06636385932052216
0.05356871839429479,0.06846291649165535
0.055552868943657574,0.07052974065125767
0.05753703301398401,0.07256447666679659
0.059521211088165625,0.07456726940573973
0.06150540364909401,0.07653826373555461
0.0634896111796607,0.0784776045237088
0.06547383416275726,0.08038543663766985
0.06745807308127527,0.08226190494490533
0.06944232841810626,0.08410715431288278
0.07142660065614179,0.08592132960906974
0.07341089027827344,0.0877045757009338
0.07539519776739274,0.0894570374559425
0.07737952360639126,0.09117885974156337
0.07936386827816057,0.09287018742526398
0.08134823226559222,0.0945311653745119
0.08333261605157778,0.09616193845677468
0.0853170201190088,0.09776265153951987
0.08730144495077682,0.09933344949021501
0.08928589102977343,0.10087447717632766
0.09127035883889015,0.1023858794653254
0.09325484886101856,0.10386780122467576
0.09523936157905025,0.10532038732184631
0.09722389747587673,0.1067437826243046
0.0992084570343896,0.10813813199951819
0.10119304073748037,0.1095035803149546
0.10317764906804061,0.11084027243808141
0.10516228250896192,0.11214835323636618
0.10714694154313584,0.11342796757727648
0.10913162665345391,0.11467926032827983
0.11111633832280768,0.11590237635684378
0.11310107703408875,0.11709746053043593
0.11508584327018864,0.11826465771652381
0.11707063751399893,0.11940411278257496
0.11905546024841117,0.12051597059605695
0.12104031195631693,0.12160037602443734
0.12302519312060775,0.12265747393518367
0.1250101042241752,0.12368740919576349
0.12699504574991083,0.12469032667364438
0.1289800181807062,0.12566637123629387
0.1309650219994529,0.12661568775117957
0.13295005768904244,0.12753842108576893
0.13493512573236643,0.1284347161075296
0.13692022661231637,0.1293047176839291
0.13890536081178384,0.130148570682435
0.14089052881366043,0.1309664199705148
0.14287573110083768,0.1317584104156361
0.14486096815620714,0.13252468688526647
0.14684624046266034,0.13326539424687342
0.1488315485030889,0.13398067736792454
0.15081689276038435,0.13467068111588737
0.1528022737174382,0.13533555035822947
0.1547876918571421,0.1359754299624184
0.15677314766238754,0.13659046479592168
0.15875864161606612,0.13718079972620692
0.1607441742010694,0.13774657962074163
0.1627297459002889,0.1382879493469934
0.1647153571966162,0.13880505377242974
0.16670100857294287,0.13929803776451824
0.16868670051216045,0.13976704619072644
0.1706724334971605,0.1402122239185219
0.17265820801083456,0.14063371581537218
0.17464402453607422,0.14103166674874482
0.17662988355577103,0.14140622158610738
0.17861578555281657,0.14175752519492743
0.18060173101010235,0.1420857224426725
0.18258772041051996,0.14239095819681016
0.18457375423696096,0.14267337732480798
0.1865598329723169,0.1429331246941335
0.18854595709947936,0.14317034517225422
0.19053212710133985,0.1433851836266378
0.19251834346078997,0.1435777849247517
0.19450460666072128,0.14374829393406352
0.19649091718402528,0.14389685552204085
0.19847727551359362,0.14402361455615117
0.2004636821323178,0.14412871590386206
0.20245013752308938,0.1442123044326411
0.20443664216879992,0.14427452500995583
