x,y
-0.5,-0.5
-0.501288918015484,-0.4292035951153096
-0.49119427343853217,-0.3680892396947447
-0.46467337717410345,-0.31401024325691906
-0.42318346664450207,-0.26228930342374224
-0.3699349710429549,-0.21093465950465573
-0.3072598758433332,-0.1592222730363484
-0.23676544556101772,-0.10684351871890328
-0.15955767674830307,-0.05366729635996532
-0.07634722261037018,0.00034177138285840193
0.0125226183705713,0.055151858170241666
0.10712245732300585,0.1106488733802293
0.20810013866919044,0.1665246279572785
0.31701447002978955,0.22181302751798002
0.43603350477061925,0.27344327284508413
0.5643411317786189,0.31685306825412707
0.6985841240091704,0.3510681078000383
0.8369015410651625,0.37686238712431147
0.9786348510268782,0.3943574316999494
1.1237681800315427,0.40238515255006657
1.2728955702954294,0.39693322976353107
1.4248581679472145,0.36227646003207203
1.5556076954215639,0.2915750989038616
1.6681881878617695,0.2139938125441164
1.771456526793201,0.1353676594668413
1.868948894325481,0.05681244938913246
1.962477120317348,-0.02134573933728159
2.053116543061576,-0.09901171405202228
2.14156425911669,-0.17617386554117465
2.2282996585065282,-0.25285316663932234
2.3136667639046684,-0.3290827869927884
2.397920586605999,-0.4048992996368957
2.4812550657833463,-0.48033878459591456
2.5638208087547083,-0.555435150838902
2.645736829267085,-0.6302195049644307
2.727098578845593,-0.7047200209465492
2.8079835967354323,-0.7789620455937766
2.8884555790592725,-0.852968307209278
2.968567369171997,-0.9267591606036101
3.048363194075698,-1.000352835072026
3.1278803629326295,-1.0737656693366382
3.207150574783763,-1.1470123265662746
3.286200937747698,-1.2201059873376265
3.365054772127368,-1.2930585208172753
3.443732249566273,-1.365880635600209
3.5222509063518666,-1.4385820121188055
3.600626059077654,-1.5111714186546132
3.678871143811108,-1.583656812920357
3.7569979947967105,-1.6560454310276418
3.8350170749691745,-1.7283438654705074
3.912937667765968,-1.8005581335642156
3.990768037639032,-1.8726937375971369
4.0685155650831915,-1.9447557177877548
4.146186860789423,-2.0167486989911194
4.223787862599007,-2.0886769319696166
4.301323918210388,-2.160544329930338
4.378799856023625,-2.2323545009343504
4.456220046060795,-2.3041107766996567
4.533588452546104,-2.375816238248153
4.610908679446633,-2.4474737387855554
4.688184010047621,-2.519085924150805
4.765417441452562,-2.5906552511265377
4.842611714749999,-2.6621840038636484
4.919769341467247,-2.7336743086399715
4.996892626831882,-2.805128147144629
5.073983690280172,-2.8765473684553506
5.151044483583959,-2.9479336998547705
5.228076806911105,-3.0192887566137743
5.3050823230882935,-3.0906140508541595
5.382062570295547,-3.1619109995893115
5.459018973389214,-3.233180932029765
5.535952854022236,-3.3044250962303083
5.612865439707777,-3.375644665146375
5.689757871951656,-3.4468407421596106
5.766631213563149,-3.5180143661258256
5.843486455238624,-3.5891665159924444
5.9203245215006834,-3.660298115027459
5.997146276064722,-3.731410034697253
6.073952526696132,-3.802503098226703
6.15074402961309,-3.8735780838712937
