x,y
-0.5,1.0
-0.499999726414185,1.0000002222374593
-0.499998905575347,1.000000888885732
-0.49999753736208025,1.000001999848785
-0.4999956216530818,1.0000035550301138
-0.49999315832715163,1.0000055543327415
-0.4999901472631936,1.000007997659221
-0.49998658834021603,1.0000108849116311
-0.49998248143733276,1.0000142159915786
-0.4999778264337634,1.0000179908001963
-0.4999726232088342,1.0000222092381423
-0.49996687164197906,1.0000268712056024
-0.49996057161274,1.0000319766022856
-0.49995372300076785,1.0000375253274267
-0.4999463256858229,1.0000435172797837
-0.499938379547776,1.0000499523576392
-0.4999298844666084,1.000056830458798
-0.4999208403224137,1.0000641514805888
-0.4999112469953971,1.000071915319862
-0.49990110436587754,1.0000801218729898
-0.49989041231428727,1.0000887710358661
-0.4998791707211732,1.0000978627039054
-0.4998673794671972,1.0001073967720437
-0.49985503843313694,1.0001173731347357
-0.4998421474998868,1.0001277916859566
-0.49982870654845807,1.0001386523192004
-0.4998147154599799,1.0001499549274802
-0.49980017411570016,1.0001616994033276
-0.49978508239698577,1.0001738856387918
-0.49976944018532343,1.00018651352544
-0.4997532473623206,1.0001995829543557
-0.49973650380970575,1.0002130938161402
-0.4997192094093293,1.0002270460009102
-0.49970136404316423,1.0002414393982983
-0.49968296759330655,1.0002562738974532
-0.49966401994197646,1.000271549387038
-0.4996445209715183,1.0002872657552306
-0.49962447056440173,1.0003034228897234
-0.4996038686032222,1.000320020677723
-0.4995827149707015,1.000337059005949
-0.49956100954968885,1.0003545377606347
-0.49953875222316096,1.0003724568275254
-0.4995159428742229,1.0003908160918793
-0.4994925813861091,1.0004096154384663
-0.49946866764218306,1.0004288547515683
-0.4994442015259392,1.000448533914978
-0.4994191829210026,1.0004686528119995
-0.4993936117111301,1.0004892113254467
-0.4993674877802105,1.0005102093376448
-0.49934081101226563,1.000531646730428
-0.49931358129145076,1.0005535233851404
-0.4992857985020551,1.0005758391826347
-0.49925746252850284,1.0005985940032733
-0.4992285732553533,1.0006217877269266
-0.4991991305673017,1.0006454202329722
-0.49916913434918,1.0006694914002978
-0.49913858448595727,1.0006940011072964
